ID_IPEDS,STABBR,year,degree_bach,public,enroll_ftug,grant_federal_t
157614,KY,2014,0,0,26,84985.0
157650,KY,2014,0,0,66,234771.0
157669,KY,2014,0,0,51,218367.0
157678,KY,2014,0,0,47,198535.0
157696,KY,2014,1,0,39,190149.0
157711,KY,2014,0,1,889,3119671.0
157739,KY,2014,0,1,267,1000084.0
157748,KY,2014,1,0,93,0.0
157757,KY,2014,1,0,171,453288.0
157766,KY,2014,1,0,68,172897.0
157793,KY,2014,1,0,230,885083.0
157809,KY,2014,1,0,276,541739.0
157818,KY,2014,1,0,261,294465.0
157827,KY,2014,0,0,50,187300.0
157863,KY,2014,1,0,240,612089.0
157951,KY,2014,1,1,3079,5446394.0
158088,LA,2014,0,1,384,897125.0
158246,LA,2014,0,0,209,528556.0
158325,LA,2014,0,0,0,
158343,LA,2014,0,0,41,140900.0
158352,LA,2014,0,1,224,262824.0
158431,LA,2014,0,1,1157,5868327.0
158440,LA,2014,0,0,34,162206.0
158477,LA,2014,1,0,140,290300.0
158538,LA,2014,0,0,35,140000.0
158617,LA,2014,0,0,724,1356250.0
158644,LA,2014,0,0,53,191060.0
158662,LA,2014,0,1,1791,7040372.0
158723,LA,2014,0,0,132,456300.0
158778,LA,2014,0,0,16,91680.0
158787,LA,2014,0,0,74,160784.0
158802,LA,2014,1,0,325,1339483.0
158884,LA,2014,0,1,150,623702.0
159009,LA,2014,1,1,399,1694527.0
159027,LA,2014,0,0,19,51570.0
159197,LA,2014,0,0,180,590416.0
159319,LA,2014,0,0,7,25200.0
159328,LA,2014,0,0,51,182973.0
159373,LA,2014,1,1,0,
159382,LA,2014,1,1,426,926088.0
159391,LA,2014,1,1,5652,5844284.0
159407,LA,2014,0,1,602,1528834.0
159416,LA,2014,1,1,333,729497.0
159513,LA,2014,0,0,30,113080.0
159522,LA,2014,0,0,55,141600.0
159531,LA,2014,0,0,18,35365.0
159568,LA,2014,1,0,234,520077.0
159601,LA,2014,0,0,13,38827.0
159647,LA,2014,1,1,1809,2251488.0
159656,LA,2014,1,0,609,1058298.0
159717,LA,2014,1,1,1241,2153751.0
159939,LA,2014,1,1,846,1861615.0
159948,LA,2014,1,0,52,0.0
159966,LA,2014,1,1,1183,2236485.0
159993,LA,2014,1,1,1222,2391672.0
160010,LA,2014,0,1,315,1011530.0
160038,LA,2014,1,1,1137,2974676.0
160065,LA,2014,1,0,74,148154.0
160074,LA,2014,1,0,101,110025.0
160117,LA,2014,0,0,10,34650.0
160126,LA,2014,0,0,9,42140.0
160135,LA,2014,0,0,11,51570.0
160199,LA,2014,0,0,51,152549.0
160320,LA,2014,0,0,433,579679.0
160409,LA,2014,1,0,17,23950.0
160445,LA,2014,0,0,48,147685.0
160472,LA,2014,0,0,27,94104.0
160481,LA,2014,0,1,411,923920.0
160524,LA,2014,0,0,131,515042.0
160579,LA,2014,0,1,537,1681048.0
160597,LA,2014,0,0,2,8525.0
160612,LA,2014,1,1,2347,4817799.0
160621,LA,2014,1,1,919,3757395.0
160630,LA,2014,1,1,130,573265.0
160649,LA,2014,0,1,303,1163600.0
160658,LA,2014,1,1,2906,5018479.0
160667,LA,2014,0,1,342,1065677.0
160755,LA,2014,1,0,1647,835980.0
160904,LA,2014,1,0,579,1900925.0
160913,LA,2014,0,1,145,449346.0
160940,ME,2014,1,0,17,62444.0
160959,ME,2014,1,0,79,94672.0
160977,ME,2014,1,0,491,206560.0
160995,ME,2014,0,0,128,258558.0
161004,ME,2014,1,0,501,436170.0
161022,ME,2014,0,0,7,0.0
161077,ME,2014,0,1,387,1187036.0
161086,ME,2014,1,0,480,289510.0
161138,ME,2014,0,1,364,999691.0
161192,ME,2014,0,1,169,471479.0
161208,ME,2014,0,0,14,0.0
161217,ME,2014,1,1,260,880277.0
161226,ME,2014,1,1,410,1046110.0
161235,ME,2014,1,1,130,278958.0
161244,ME,2014,1,1,110,465815.0
161253,ME,2014,1,1,2045,3819085.0
161299,ME,2014,1,1,233,294150.0
161341,ME,2014,1,1,182,525420.0
161457,ME,2014,1,0,574,622404.0
161484,ME,2014,0,1,117,398932.0
161493,ME,2014,0,0,103,335822.0
161509,ME,2014,1,0,120,226444.0
161518,ME,2014,1,0,263,371459.0
161527,ME,2014,0,0,33,46703.0
161545,ME,2014,0,1,903,2262268.0
161554,ME,2014,1,1,701,1496318.0
161563,ME,2014,1,0,216,562752.0
161572,ME,2014,1,0,182,402005.0
161581,ME,2014,0,1,108,309960.0
161615,MD,2014,0,0,33,50541.0
161651,MD,2014,0,0,31,104523.0
161688,MD,2014,0,1,627,1640803.0
161767,MD,2014,0,1,1394,1568693.0
161776,MD,2014,0,0,160,524272.0
161800,MD,2014,0,0,390,984523.0
161855,MD,2014,0,0,23,76922.0
161864,MD,2014,0,1,420,1537062.0
161873,MD,2014,1,1,226,609707.0
162007,MD,2014,1,1,594,1657512.0
162061,MD,2014,1,0,52,98606.0
162104,MD,2014,0,1,306,598151.0
162122,MD,2014,0,1,1168,1349303.0
162168,MD,2014,0,1,326,676637.0
162210,MD,2014,1,0,114,370265.0
162283,MD,2014,1,1,267,1149984.0
162335,MD,2014,0,0,19,95180.0
162371,MD,2014,0,0,583,2171400.0
162557,MD,2014,0,1,707,985571.0
162584,MD,2014,1,1,957,1778243.0
162609,MD,2014,0,1,217,553131.0
162654,MD,2014,1,0,403,451774.0
162681,MD,2014,1,0,0,
162690,MD,2014,0,1,331,645184.0
162706,MD,2014,0,1,941,1429698.0
162760,MD,2014,1,0,288,493788.0
162779,MD,2014,0,1,1047,1979944.0
162830,MD,2014,0,0,46,110250.0
162928,MD,2014,1,0,1470,1073544.0
162982,MD,2014,0,0,35,69478.0
163028,MD,2014,0,0,491,1391517.0
163046,MD,2014,1,0,1134,934490.0
163107,MD,2014,0,0,10,33762.0
163204,MD,2014,1,1,227,328968.0
163259,MD,2014,1,1,0,
163268,MD,2014,1,1,1616,1619731.0
163286,MD,2014,1,1,4140,2835806.0
163295,MD,2014,1,0,455,454600.0
163338,MD,2014,1,1,756,2261228.0
163347,MD,2014,0,0,449,1981636.0
163408,MD,2014,0,0,152,419129.0
163426,MD,2014,0,1,2071,3955798.0
163453,MD,2014,1,1,1058,3447924.0
163462,MD,2014,1,0,510,449280.0
163532,MD,2014,1,0,42,41238.0
163541,MD,2014,0,0,569,1489662.0
163578,MD,2014,1,0,107,311257.0
163657,MD,2014,0,1,957,2253618.0
163736,MD,2014,0,0,374,1161348.0
163754,MD,2014,0,0,29,47123.0
163815,MD,2014,0,0,23,74990.0
163851,MD,2014,1,1,1144,912447.0
163912,MD,2014,1,1,378,316883.0
163976,MD,2014,1,0,117,113860.0
164058,MD,2014,0,0,233,611577.0
164076,MD,2014,1,1,2711,2667004.0
164173,MD,2014,1,0,689,1117510.0
164216,MD,2014,1,0,388,363454.0
164270,MD,2014,1,0,412,616410.0
164313,MD,2014,0,1,389,983473.0
164438,MA,2014,1,0,6,5730.0
164447,MA,2014,1,0,308,883884.0
164465,MA,2014,1,0,469,616519.0
164492,MA,2014,1,0,168,355170.0
164535,MA,2014,0,1,14,36560.0
164562,MA,2014,1,0,571,603114.0
164580,MA,2014,1,0,506,414000.0
164599,MA,2014,0,0,0,
164614,MA,2014,1,0,6,8345.0
164632,MA,2014,1,0,129,333250.0
164641,MA,2014,1,0,123,347923.0
164678,MA,2014,0,0,111,305064.0
164720,MA,2014,1,0,403,881318.0
164739,MA,2014,1,0,978,779585.0
164748,MA,2014,1,0,928,688698.0
164775,MA,2014,0,1,260,771677.0
164845,MA,2014,0,0,119,426005.0
164872,MA,2014,1,0,24,10450.0
164924,MA,2014,1,0,2340,2210412.0
164988,MA,2014,1,0,3915,3387421.0
165015,MA,2014,1,0,859,847831.0
165024,MA,2014,1,1,1506,2317412.0
165033,MA,2014,0,1,1385,3193314.0
165060,MA,2014,0,0,9,18442.0
165112,MA,2014,0,1,1211,3114114.0
165167,MA,2014,1,0,10,18156.0
165194,MA,2014,0,1,376,738608.0
165255,MA,2014,0,0,87,84875.0
165264,MA,2014,1,0,1,5730.0
165334,MA,2014,1,0,547,724082.0
165529,MA,2014,1,0,648,909682.0
165556,MA,2014,0,0,370,1347536.0
165574,MA,2014,1,0,443,802087.0
165608,MA,2014,0,1,7,33330.0
165635,MA,2014,0,0,257,664549.0
165644,MA,2014,1,0,168,459679.0
165662,MA,2014,1,0,857,662862.0
165671,MA,2014,1,0,524,833190.0
165699,MA,2014,1,0,749,484441.0
165750,MA,2014,0,0,85,303212.0
165802,MA,2014,1,0,289,791145.0
165820,MA,2014,1,1,720,1382726.0
165866,MA,2014,1,1,804,1238958.0
165884,MA,2014,1,0,208,730417.0
165936,MA,2014,1,0,400,438797.0
165981,MA,2014,0,1,197,514206.0
166009,MA,2014,0,0,70,205662.0
166018,MA,2014,1,0,324,458264.0
166027,MA,2014,1,0,1650,2063743.0
166045,MA,2014,1,0,0,
166054,MA,2014,1,0,22,33000.0
166124,MA,2014,1,0,773,890170.0
166133,MA,2014,0,1,983,2494539.0
166391,MA,2014,1,0,501,727205.0
166407,MA,2014,0,0,0,
166452,MA,2014,1,0,298,420371.0
166489,MA,2014,1,0,11,2865.0
166513,MA,2014,1,1,1633,1992174.0
166586,MA,2014,0,0,14,51301.0
166595,MA,2014,0,0,8,27710.0
166629,MA,2014,1,1,4691,4534162.0
166638,MA,2014,1,1,1438,3080509.0
166647,MA,2014,0,1,648,1203823.0
166656,MA,2014,1,0,875,1685624.0
166674,MA,2014,1,1,328,487700.0
166683,MA,2014,1,0,1043,1426939.0
166692,MA,2014,1,1,321,259610.0
166805,MA,2014,0,0,11,26023.0
166823,MA,2014,0,1,1190,2572194.0
166850,MA,2014,1,0,858,820830.0
166869,MA,2014,1,0,0,
166887,MA,2014,0,1,1109,2151940.0
166911,MA,2014,1,0,101,178237.0
166939,MA,2014,1,0,530,511856.0
166948,MA,2014,1,0,358,682898.0
166957,MA,2014,0,1,503,1502185.0
166984,MA,2014,1,0,50,55345.0
167039,MA,2014,0,0,20,81131.0
167057,MA,2014,1,0,75,61790.0
167224,MA,2014,0,0,36,37111.0
167251,MA,2014,1,0,264,908233.0
167260,MA,2014,1,0,390,615283.0
167288,MA,2014,1,1,351,809012.0
167297,MA,2014,0,0,20,40025.0
167312,MA,2014,0,1,737,1873218.0
167321,MA,2014,1,0,82,234601.0
167358,MA,2014,1,0,2944,2503973.0
167376,MA,2014,0,1,762,1720681.0
167394,MA,2014,1,0,187,386991.0
167455,MA,2014,1,0,122,467701.0
167525,MA,2014,0,1,370,928264.0
167534,MA,2014,0,1,976,2535111.0
167598,MA,2014,1,0,253,484946.0
167631,MA,2014,0,1,96,375074.0
167677,MA,2014,1,0,0,
167729,MA,2014,1,1,1127,2184219.0
167738,MA,2014,0,0,573,1460437.0
167783,MA,2014,1,0,303,435929.0
167792,MA,2014,1,0,116,116314.0
167835,MA,2014,1,0,616,549016.0
167871,MA,2014,0,1,29,70374.0
167899,MA,2014,1,0,562,687533.0
167905,MA,2014,0,1,918,2796002.0
167987,MA,2014,1,1,1493,3170411.0
167996,MA,2014,1,0,610,838966.0
168005,MA,2014,1,0,1077,1625630.0
168032,MA,2014,0,0,31,117878.0
168148,MA,2014,1,0,1350,1062388.0
168218,MA,2014,1,0,593,533658.0
168227,MA,2014,1,0,1063,1345244.0
168254,MA,2014,1,0,751,1046938.0
168263,MA,2014,1,1,1220,1721208.0
168281,MA,2014,1,0,423,454618.0
168290,MA,2014,1,0,266,516836.0
168342,MA,2014,1,0,546,499840.0
168421,MA,2014,1,0,1054,839427.0
168430,MA,2014,1,1,785,1212232.0
168528,MI,2014,1,0,482,986713.0
168546,MI,2014,1,0,357,535714.0
168555,MI,2014,0,0,28,83577.0
168573,MI,2014,0,0,365,1454587.0
168591,MI,2014,1,0,356,574326.0
168607,MI,2014,0,1,318,936627.0
168740,MI,2014,1,0,262,435223.0
168786,MI,2014,1,0,353,699014.0
168847,MI,2014,1,0,2595,7113677.0
168883,MI,2014,0,1,289,666520.0
168892,MI,2014,0,0,13,40250.0
169080,MI,2014,1,0,949,1184759.0
169187,MI,2014,0,0,28,91712.0
169248,MI,2014,1,1,3762,5335719.0
169275,MI,2014,0,1,649,1660349.0
169284,MI,2014,0,0,108,364658.0
169327,MI,2014,1,0,55,92491.0
169363,MI,2014,1,0,156,250233.0
169442,MI,2014,1,0,232,342241.0
169479,MI,2014,1,0,488,981293.0
169503,MI,2014,0,0,102,263345.0
169521,MI,2014,0,1,885,2279353.0
169576,MI,2014,0,0,10,60667.0
169655,MI,2014,0,0,276,886983.0
169716,MI,2014,1,0,458,940812.0
169734,MI,2014,0,0,32,173974.0
169761,MI,2014,0,0,36,147188.0
169798,MI,2014,1,1,2517,5603147.0
169910,MI,2014,1,1,1871,4276303.0
169947,MI,2014,0,0,28,97882.0
169974,MI,2014,0,1,115,333232.0
169983,MI,2014,1,0,364,443395.0
169992,MI,2014,0,1,217,506845.0
170000,MI,2014,1,0,89,260692.0
170037,MI,2014,1,0,299,578702.0
170055,MI,2014,0,1,1661,3410552.0
170082,MI,2014,1,1,4178,5573563.0
170091,MI,2014,1,0,24,83109.0
170240,MI,2014,0,1,1640,6114144.0
170301,MI,2014,1,0,820,942194.0
170444,MI,2014,1,1,887,2907810.0
170532,MI,2014,1,0,357,486558.0
170541,MI,2014,0,1,937,2370445.0
170550,MI,2014,0,1,284,658619.0
170587,MI,2014,0,1,102,299823.0
170611,MI,2014,0,0,155,319920.0
170620,MI,2014,1,1,439,1277615.0
170639,MI,2014,1,1,454,875294.0
170657,MI,2014,0,1,1720,4202936.0
170675,MI,2014,1,0,329,507732.0
170736,MI,2014,0,0,72,324050.0
170790,MI,2014,0,1,647,768201.0
170806,MI,2014,1,0,168,272773.0
170842,MI,2014,1,0,141,481707.0
170967,MI,2014,1,0,157,296090.0
170976,MI,2014,1,1,6475,4740393.0
171012,MI,2014,0,0,23,106005.0
171100,MI,2014,1,1,7890,8423233.0
171128,MI,2014,1,1,1197,1444454.0
171137,MI,2014,1,1,908,2061797.0
171146,MI,2014,1,1,595,1727602.0
171155,MI,2014,0,1,401,1064657.0
171225,MI,2014,0,1,216,325348.0
171234,MI,2014,0,1,175,463226.0
171261,MI,2014,0,0,88,295270.0
171304,MI,2014,0,1,560,1202647.0
171322,MI,2014,0,0,184,798635.0
171395,MI,2014,0,1,227,488360.0
171456,MI,2014,1,1,1569,3272800.0
171465,MI,2014,0,0,18,51210.0
171483,MI,2014,1,1,541,1074677.0
171492,MI,2014,1,0,338,519162.0
171535,MI,2014,0,1,1093,2840750.0
171571,MI,2014,1,1,2410,3579718.0
171599,MI,2014,1,0,232,512198.0
171775,MI,2014,0,0,39,51605.0
171881,MI,2014,1,0,53,81821.0
171988,MI,2014,0,0,104,261852.0
171997,MI,2014,0,0,120,299515.0
172015,MI,2014,0,0,107,273122.0
172033,MI,2014,1,0,3,5880.0
172051,MI,2014,1,1,1485,2469044.0
172200,MI,2014,0,1,1204,2457079.0
172264,MI,2014,1,0,272,550929.0
172291,MI,2014,0,1,497,1216695.0
172307,MI,2014,0,1,533,1541289.0
172325,MI,2014,0,0,0,
172334,MI,2014,1,0,337,814557.0
172422,MI,2014,0,1,85,150083.0
172440,MI,2014,1,0,105,316153.0
172495,MI,2014,0,0,60,177980.0
172608,MI,2014,1,0,0,
172617,MI,2014,0,1,745,1589824.0
172635,MI,2014,0,1,963,4307721.0
172644,MI,2014,1,1,2101,5460274.0
172671,MI,2014,0,1,144,320200.0
172699,MI,2014,1,1,2970,5442979.0
172802,MI,2014,0,0,9,33000.0
172866,MN,2014,1,0,5,14260.0
172918,MN,2014,0,1,468,829524.0
172927,MN,2014,0,0,77,196151.0
172954,MN,2014,0,1,190,356892.0
172963,MN,2014,0,1,759,1327883.0
173045,MN,2014,1,0,391,859413.0
173063,MN,2014,0,1,342,687838.0
173115,MN,2014,0,1,78,185254.0
173124,MN,2014,1,1,787,1259967.0
173142,MN,2014,1,0,141,267881.0
173160,MN,2014,1,0,602,926240.0
173203,MN,2014,0,1,500,1177967.0
173258,MN,2014,1,0,521,422404.0
173300,MN,2014,1,0,540,898214.0
173328,MN,2014,1,0,242,506865.0
173416,MN,2014,0,1,349,532543.0
173452,MN,2014,1,0,188,189003.0
173461,MN,2014,0,1,383,701705.0
173470,MN,2014,0,0,9,34358.0
173489,MN,2014,1,0,13,46550.0
173559,MN,2014,0,1,739,1446534.0
173638,MN,2014,0,1,256,633505.0
173647,MN,2014,1,0,613,673153.0
173665,MN,2014,1,0,521,1048540.0
173708,MN,2014,0,1,318,763165.0
173726,MN,2014,0,0,6,22010.0
173735,MN,2014,0,1,201,528512.0
173744,MN,2014,0,0,398,552710.0
173799,MN,2014,0,1,464,714309.0
173805,MN,2014,0,1,198,516382.0
173887,MN,2014,1,0,99,372849.0
173902,MN,2014,1,0,541,482170.0
173911,MN,2014,0,1,455,1007024.0
173920,MN,2014,1,1,2273,3196722.0
173966,MN,2014,1,0,0,
173984,MN,2014,1,0,28,61041.0
173993,MN,2014,0,1,169,523643.0
174020,MN,2014,1,1,61,234034.0
174066,MN,2014,1,1,5521,5342764.0
174075,MN,2014,1,1,263,511452.0
174118,MN,2014,0,0,120,361010.0
174127,MN,2014,1,0,120,245561.0
174136,MN,2014,0,1,651,2046200.0
174154,MN,2014,1,0,17,45229.0
174190,MN,2014,0,0,65,152338.0
174233,MN,2014,1,1,2187,2426788.0
174251,MN,2014,1,1,411,775623.0
174321,MN,2014,0,0,84,123986.0
174358,MN,2014,1,1,886,1168002.0
174376,MN,2014,0,1,424,1006056.0
174385,MN,2014,1,0,0,
174394,MN,2014,1,0,5,15870.0
174428,MN,2014,0,1,878,1780320.0
174437,MN,2014,1,0,217,431958.0
174473,MN,2014,0,1,297,593240.0
174491,MN,2014,1,0,430,656651.0
174507,MN,2014,1,0,3,9690.0
174525,MN,2014,1,0,28,75149.0
174570,MN,2014,0,1,56,156994.0
174604,MN,2014,0,1,74,136432.0
174738,MN,2014,0,1,750,1518457.0
174747,MN,2014,1,0,542,678210.0
174756,MN,2014,0,1,608,1143628.0
174783,MN,2014,1,1,1650,2839847.0
174792,MN,2014,1,0,450,567284.0
174817,MN,2014,1,0,334,491980.0
174844,MN,2014,1,0,765,750362.0
174862,MN,2014,1,0,139,328781.0
174899,MN,2014,1,0,460,603740.0
174914,MN,2014,1,0,1408,1083096.0
174978,MN,2014,0,0,32,104905.0
175005,MN,2014,1,0,456,1138614.0
175014,MN,2014,1,0,115,377055.0
175041,MN,2014,0,1,661,2398769.0
175078,MN,2014,1,1,469,722475.0
175120,MN,2014,0,0,193,399631.0
175157,MN,2014,0,1,149,323179.0
175227,MN,2014,1,0,197,294556.0
175236,MN,2014,0,1,551,1202697.0
175263,MN,2014,0,1,173,364418.0
175272,MN,2014,1,1,1631,1742866.0
175315,MN,2014,0,1,718,1447499.0
175342,MS,2014,1,1,494,1942804.0
175421,MS,2014,1,0,285,827252.0
175430,MS,2014,1,0,74,165314.0
175494,MS,2014,0,0,89,146218.0
175519,MS,2014,0,1,493,2387980.0
175528,MS,2014,0,0,37,136712.0
175573,MS,2014,0,1,783,2831482.0
175607,MS,2014,0,0,4,7970.0
175616,MS,2014,1,1,375,911779.0
175643,MS,2014,0,1,781,2484255.0
175652,MS,2014,0,1,779,2245197.0
175698,MS,2014,0,0,28,102480.0
175722,MS,2014,0,0,4,15940.0
175786,MS,2014,0,1,2531,10458785.0
175810,MS,2014,0,1,961,3013258.0
175829,MS,2014,0,1,1213,3992989.0
175856,MS,2014,1,1,1170,4684213.0
175883,MS,2014,0,1,1073,2718258.0
175935,MS,2014,0,1,521,1561755.0
175980,MS,2014,1,0,236,272670.0
176008,MS,2014,0,1,628,2776014.0
176017,MS,2014,1,1,3762,4086832.0
176035,MS,2014,1,1,242,740846.0
176044,MS,2014,1,1,387,1829668.0
176053,MS,2014,1,0,577,659804.0
176062,MS,2014,0,0,52,156118.0
176071,MS,2014,0,1,1614,5147439.0
176080,MS,2014,1,1,2964,4463260.0
176169,MS,2014,0,1,1079,3626078.0
176178,MS,2014,0,1,1554,4294905.0
176239,MS,2014,0,1,884,2790573.0
176318,MS,2014,1,0,284,1386213.0
176336,MS,2014,1,0,9,24232.0
176354,MS,2014,0,1,575,2067675.0
176372,MS,2014,1,1,1597,4080606.0
176390,MS,2014,0,0,41,152034.0
176406,MS,2014,1,0,169,562256.0
176479,MS,2014,1,0,160,678800.0
176628,MO,2014,1,0,204,320065.0
176664,MO,2014,1,0,76,174833.0
176716,MO,2014,0,0,30,64155.0
176770,MO,2014,1,0,6,6530.0
176789,MO,2014,1,0,36,90986.0
176798,MO,2014,0,1,24,59843.0
176910,MO,2014,1,0,55,163178.0
176947,MO,2014,1,0,331,707765.0
176965,MO,2014,1,1,1687,3007045.0
176983,MO,2014,0,1,64,182755.0
177038,KS,2014,1,0,2,8760.0
177056,MO,2014,0,1,12,30025.0
177065,MO,2014,1,0,627,1578775.0
177083,MO,2014,1,0,16,34465.0
177117,MO,2014,1,0,130,264266.0
177135,MO,2014,0,1,1041,2781003.0
177144,MO,2014,1,0,290,620350.0
177214,MO,2014,1,0,400,713766.0
177250,MO,2014,0,1,578,1403515.0
177287,MO,2014,0,0,32,137645.0
177302,MO,2014,0,0,817,2899490.0
177339,MO,2014,1,0,329,627403.0
177418,MO,2014,1,0,111,136585.0
177436,MO,2014,0,1,35,117413.0
177472,MO,2014,0,1,2210,5412987.0
177542,MO,2014,1,0,167,289124.0
177551,MO,2014,1,1,238,1035649.0
177579,MO,2014,1,0,91,337175.0
177588,MO,2014,0,0,17,57300.0
177603,MO,2014,0,0,24,101198.0
177676,MO,2014,0,1,943,2058040.0
177685,MO,2014,0,0,51,134865.0
177719,MO,2014,1,0,0,
177746,MO,2014,1,0,134,290937.0
177816,MO,2014,1,0,8,5680.0
177870,MO,2014,0,1,17,40650.0
177931,MO,2014,0,1,13,33845.0
177940,MO,2014,1,1,522,1879709.0
177968,MO,2014,1,0,1170,1531461.0
177977,MO,2014,0,1,481,977896.0
177986,MO,2014,1,0,0,
177995,MO,2014,0,1,2235,4216437.0
178004,MO,2014,0,0,1,2865.0
178059,MO,2014,1,0,408,546884.0
178077,MO,2014,0,0,27,131900.0
178110,MO,2014,0,0,28,168010.0
178183,MO,2014,0,0,14,17190.0
178208,MO,2014,1,0,35,70802.0
178217,MO,2014,0,1,766,2183463.0
178244,MO,2014,1,0,222,406470.0
178262,MO,2014,0,0,20,100984.0
178341,MO,2014,1,1,803,2312216.0
178369,MO,2014,1,0,375,867024.0
178387,MO,2014,1,1,899,2470133.0
178396,MO,2014,1,1,6408,5838134.0
178402,MO,2014,1,1,1057,1887413.0
178411,MO,2014,1,1,1273,1239080.0
178420,MO,2014,1,1,497,1085212.0
178448,MO,2014,0,1,984,2368921.0
178466,MO,2014,0,1,27,51570.0
178484,MO,2014,0,0,91,335889.0
178527,MO,2014,0,0,24,92768.0
178615,MO,2014,1,1,1317,1359013.0
178624,MO,2014,1,1,1372,2225132.0
178679,MO,2014,1,0,142,265026.0
178697,MO,2014,1,0,248,711801.0
178721,MO,2014,1,0,121,287397.0
178767,MO,2014,1,0,4,8110.0
178828,MO,2014,0,1,55,292591.0
178891,MO,2014,1,0,283,698143.0
178989,MO,2014,1,0,0,
179043,MO,2014,1,0,398,383870.0
179052,MO,2014,0,1,37,150615.0
179070,MO,2014,1,0,18,96830.0
179159,MO,2014,1,0,1639,1524449.0
179195,MO,2014,0,0,13,51517.0
179229,MO,2014,0,0,10,40817.0
179238,MO,2014,0,1,18,51570.0
179256,MO,2014,1,0,11,28910.0
179308,MO,2014,0,1,2510,7260574.0
179326,MO,2014,1,0,469,969630.0
179344,MO,2014,0,1,483,1584760.0
179450,MO,2014,1,0,0,
179511,MO,2014,0,0,108,525835.0
179539,MO,2014,0,1,864,2447020.0
179548,MO,2014,1,0,185,386345.0
179557,MO,2014,1,1,1718,2862244.0
179566,MO,2014,1,1,2826,4080520.0
179645,MO,2014,0,1,731,2647444.0
179715,MO,2014,0,1,331,730135.0
179867,MO,2014,1,0,1727,1101906.0
179894,MO,2014,1,0,457,867025.0
179919,MO,2014,0,0,132,361274.0
179946,MO,2014,1,0,218,400485.0
179955,MO,2014,1,0,265,370100.0
179964,MO,2014,1,0,200,259850.0
179991,MT,2014,0,0,30,55707.0
180054,MT,2014,0,0,103,212064.0
180063,MT,2014,0,0,37,102113.0
180081,MT,2014,0,1,158,446983.0
180106,MT,2014,1,0,354,372320.0
180151,MT,2014,0,1,78,163400.0
180160,MT,2014,0,1,29,116415.0
180179,MT,2014,1,1,704,1303106.0
180197,MT,2014,0,1,267,612931.0
180203,MT,2014,0,1,30,88630.0
180212,MT,2014,0,1,46,80832.0
180249,MT,2014,0,1,176,470004.0
180258,MT,2014,1,0,150,375488.0
180276,MT,2014,0,1,204,507489.0
180328,MT,2014,0,1,34,73489.0
180373,MT,2014,0,1,93,158933.0
180416,MT,2014,1,1,289,320895.0
180461,MT,2014,1,1,2428,2578999.0
180489,MT,2014,1,1,1881,3328563.0
180522,MT,2014,1,1,198,352338.0
180595,MT,2014,1,0,227,398530.0
180647,MT,2014,1,0,98,287053.0
180692,MT,2014,1,1,253,432640.0
180771,NE,2014,0,0,19,46255.0
180814,NE,2014,1,0,72,140884.0
180832,NE,2014,1,0,28,51035.0
180878,NE,2014,1,0,50,45374.0
180902,NE,2014,0,1,622,1341152.0
180948,NE,2014,1,1,460,861943.0
180957,NE,2014,0,0,44,148829.0
180984,NE,2014,1,0,326,471393.0
181002,NE,2014,1,0,1025,824955.0
181020,NE,2014,1,0,268,454351.0
181093,NE,2014,1,0,59,87470.0
181127,NE,2014,1,0,345,383540.0
181145,NE,2014,0,0,0,
181190,NE,2014,0,0,115,532440.0
181215,NE,2014,1,1,985,1531386.0
181242,NE,2014,1,0,9,26770.0
181297,NE,2014,1,0,37,61106.0
181303,NE,2014,0,1,1077,2539258.0
181312,NE,2014,0,1,347,714413.0
181330,NE,2014,1,0,327,537906.0
181376,NE,2014,1,0,26,42953.0
181394,NE,2014,1,1,1743,2919605.0
181400,NE,2014,1,0,22,88983.0
181419,NE,2014,0,1,13,31428.0
181428,NE,2014,1,1,0,
181446,NE,2014,1,0,368,504679.0
181464,NE,2014,1,1,4628,5034128.0
181491,NE,2014,0,1,785,1731383.0
181534,NE,2014,1,1,259,532996.0
181543,NE,2014,1,0,7,0.0
181604,NE,2014,1,0,71,118410.0
181640,NE,2014,0,1,1064,1581842.0
181738,NE,2014,1,0,156,266922.0
181765,NE,2014,0,1,126,215124.0
181783,NE,2014,1,1,680,1111198.0
181817,NE,2014,0,1,336,838930.0
181853,NE,2014,1,0,85,222846.0
181880,NV,2014,0,0,156,486068.0
181941,NV,2014,0,0,491,1308113.0
182005,NV,2014,1,1,1922,4183362.0
182111,NV,2014,1,0,195,636501.0
182148,NV,2014,0,0,38,156520.0
182281,NV,2014,1,1,3718,6985049.0
182290,NV,2014,1,1,3332,3900878.0
182306,NV,2014,1,1,258,492616.0
182458,NV,2014,1,0,117,231950.0
182500,NV,2014,0,1,642,1286564.0
182564,NV,2014,1,1,443,1025160.0
182634,NH,2014,1,0,331,618772.0
182652,NH,2014,0,0,53,99311.0
182670,NH,2014,1,0,1152,1217265.0
182704,NH,2014,0,0,4,11960.0
182722,NH,2014,0,0,32,106786.0
182795,NH,2014,1,0,489,703140.0
182892,NH,2014,0,0,57,145159.0
182953,NH,2014,0,0,78,161841.0
182980,NH,2014,1,0,352,903378.0
182999,NH,2014,0,0,62,117001.0
183026,NH,2014,1,0,1975,3340042.0
183035,NH,2014,0,0,39,54991.0
183044,NH,2014,1,1,3227,3794966.0
183062,NH,2014,1,1,1239,1433781.0
183071,NH,2014,1,1,79,145521.0
